parasite_index,connected_localities
5004,"Spain + Andalusia;Czechoslovakia;Ukraine, incl. Moldavia;Kazakstan;Bulgaria;Lake Baikal;Western Europe"
13332,Byelorussia;Lake Baikal;Western Europe
13335,Lithuania;Spain + Andalusia;Western Europe
13363,Uzbekistan;United States;Western Europe
13379,Lake Baikal;Western Europe
13481,"Yukon + Northwest Territories;Wisconsin;Ontario;Canada;Ukraine, incl. Moldavia;United States;Lake Baikal;Western Europe"
12162,"Yugoslavia;Spain + Andalusia;Ukraine, incl. Moldavia;Bulgaria;Western Europe"
16980,Western Europe
22204,Spain + Andalusia;United States;Western Europe
30356,Western Europe
4516,Western Europe
6196,Spain + Andalusia;Western Europe
6220,"Ukraine, incl. Moldavia;Western Europe"
7931,"Ukraine, incl. Moldavia;Tunisia;Kazakstan;Western Europe"
6060,"Wisconsin;Spain + Andalusia;Italy;Washington;Ukraine, incl. Moldavia;Lithuania;United States;Lake Baikal;Western Europe"
5005,Byelorussia;United States;Western Europe
7955,Kirgizia;Western Europe
3554,Georgia (USSR);Tunisia;Western Europe
9173,Spain + Andalusia;Western Europe
9450,Western Europe
15359,South America;Japan;Lake Baikal;Western Europe
13377,Lithuania;Spain + Andalusia;Lake Baikal;Western Europe
17583,Zimbabwe;Tunisia;Western Europe
15541,Spain + Andalusia;Western Europe
19261,Western Europe
22210,Western Europe
23208,Western Europe
27805,Kazakstan;Western Europe
27831,Western Europe
30154,Spain + Andalusia;Western Europe
30164,Yugoslavia;Spain + Andalusia;Western Europe
30172,Spain + Andalusia;Western Europe
30489,Western Europe
5078,"Ukraine, incl. Moldavia;Oriental;Spain + Andalusia"
11907,"Balearic Islands;Turkmenistan;Spain + Andalusia;Oceanic Islands;Ukraine, incl. Moldavia;Far East"
13424,"Ukraine, incl. Moldavia"
23240,"Ukraine, incl. Moldavia;Spain + Andalusia"
24317,"Ukraine, incl. Moldavia;Far East"
30022,"Ukraine, incl. Moldavia;Spain + Andalusia"
13349,Hungary
25237,"Ukraine, incl. Moldavia"
18931,Western Europe
30260,Western Europe
5091,Western Europe
5106,"Ukraine, incl. Moldavia;Western Europe"
5124,Western Europe
9014,Western Europe
9170,Western Europe
18786,Western Europe
18787,Western Europe
18815,Western Europe
18880,"Ukraine, incl. Moldavia;Western Europe"
30014,Western Europe
30017,Western Europe
30162,Western Europe
1784,Spain + Andalusia
1894,Spain + Andalusia
6983,Spain + Andalusia
23492,Spain + Andalusia
23493,Spain + Andalusia
23497,Spain + Andalusia
26187,Spain + Andalusia
26319,Japan;Spain + Andalusia
2817,"Ukraine, incl. Moldavia;Oriental;Western Europe"
6613,"Ukraine, incl. Moldavia"
6825,"Ukraine, incl. Moldavia"
7923,"Ukraine, incl. Moldavia;Oriental"
9308,"Ukraine, incl. Moldavia"
9310,"Ukraine, incl. Moldavia"
11883,"Ukraine, incl. Moldavia;Spain + Andalusia"
30325,"Ukraine, incl. Moldavia"
18808,Kirgizia;Tadzhikistan;Bulgaria;Western Europe
5279,United States
5367,United States
5908,Oceanic Islands;United States
8008,United States
8332,United States
8334,United States
8335,United States
6658,United States
6668,United States
6671,Kazakstan;United States
6686,United States
6687,United States
6688,United States
10442,Bulgaria;United States
15401,United States
15499,United States
15345,"Ukraine, incl. Moldavia;Venezuela;United States"
15530,United States
26485,United States
6326,Spain + Andalusia;Western Europe
14502,Spain + Andalusia
23937,Mexico;Yugoslavia;Spain + Andalusia;Pacific Ocean;Vietnam;Far East
23939,Yugoslavia;Spain + Andalusia;Vietnam;United States;Far East
24116,Yugoslavia;Spain + Andalusia;South Korea;Vietnam;Japan;Far East
24185,Taiwan;Spain + Andalusia;South Korea
24499,Spain + Andalusia;Far East
26270,Taiwan;Spain + Andalusia;South China Sea;South Korea;Japan
17612,"Ukraine, incl. Moldavia;Vietnam;Tunisia;Far East"
5646,Far East;Western Europe
11632,Western Europe
15556,Spain + Andalusia;Western Europe
18837,Western Europe
18983,Western Europe
18984,Western Europe
27832,Western Europe
27187,Wisconsin;Western Europe
5087,"Yugoslavia;Ukraine, incl. Moldavia"
6817,Yugoslavia
8075,Yugoslavia;United States
15402,"Yugoslavia;Ukraine, incl. Moldavia;United States"
27729,Yugoslavia
5015,Poland
5879,Poland
5880,Poland
5881,Poland
15108,Poland
10498,"Ukraine, incl. Moldavia"
10500,"Ukraine, incl. Moldavia"
13358,"Ukraine, incl. Moldavia;Bulgaria"
18813,"Ukraine, incl. Moldavia"
27733,"Ukraine, incl. Moldavia"
16460,"Ukraine, incl. Moldavia;Taiwan"
2675,Turkey;Western Europe
7685,Tunisia;Western Europe
15988,Western Europe
16148,Western Europe
16169,Western Europe
16174,Western Europe
16232,Western Europe
17592,Western Europe
18767,Western Europe
18554,Western Europe
19236,Western Europe
19238,Western Europe
2235,"Ukraine, incl. Moldavia;Wisconsin"
13478,"Ukraine, incl. Moldavia;Wisconsin"
13487,"Ukraine, incl. Moldavia;Wisconsin;United States;Lake Baikal"
13492,"Ukraine, incl. Moldavia;Wisconsin"
13497,"Ukraine, incl. Moldavia;Wisconsin"
13594,Spain + Andalusia;Wisconsin;United States;Western Europe
13627,Wisconsin;Western Europe
13656,Wisconsin
13350,"Ukraine, incl. Moldavia;Wisconsin;Western Europe"
23393,Wisconsin;Washington
23432,Wisconsin
27903,Wisconsin
28154,Wisconsin
19452,Zimbabwe;Wisconsin;South America;United States;Washington
19456,Wisconsin;Washington
14894,United States
18884,"Ukraine, incl. Moldavia;Spain + Andalusia;United States"
25371,"Ukraine, incl. Moldavia;Czechoslovakia;United States"
14800,"Ukraine, incl. Moldavia"
7723,"Italy;Ukraine, incl. Moldavia"
13509,"Ukraine, incl. Moldavia"
13824,"Zimbabwe;Yugoslavia;Nigeria;Zaire;South Africa;Washington;Ukraine, incl. Moldavia;Oriental;Western Europe"
15049,"Ukraine, incl. Moldavia"
16730,"Ukraine, incl. Moldavia"
16784,"Ukraine, incl. Moldavia"
27721,"Ukraine, incl. Moldavia"
19421,"Ukraine, incl. Moldavia;Atlantic Ocean;Western Mediterranean"
27746,"Ukraine, incl. Moldavia"
13510,"Ukraine, incl. Moldavia"
24172,"Ukraine, incl. Moldavia"
25932,"Ukraine, incl. Moldavia"
1453,United States
23125,Utah;United States
25205,Wisconsin;United States
23119,South America;Mexico;United States
20322,Wisconsin;Mexico;West Virginia;South America;United States
23131,Canada;West Virginia;Utah;United States
3426,Utah;United States
3435,Utah;United States;Mexico
10397,Utah;United States
10424,Utah;United States
10422,Utah;United States
9962,Utah;United States;Mexico;Oceanic Islands
17251,Utah;United States;Mexico
10435,Utah;United States
10420,Utah;United States
1456,Pacific Ocean;United States
2729,Wisconsin
19524,Wisconsin
23357,Wisconsin
23412,Wisconsin
28193,Wisconsin
28197,Wisconsin
5253,Manitoba;Czechoslovakia
5350,Manitoba
13693,Manitoba;United States
23349,Manitoba
23399,Manitoba
27192,United States
13691,Washington
13709,Washington
13712,Washington
13803,Washington
13805,Ontario;Washington
15440,Washington
19022,Washington
23427,Wisconsin;United States
23469,Wisconsin
6866,United States
23442,Quebec;United States
19448,United States
28364,United States
13811,United States
13846,United States
15759,United States
23373,United States
23474,Wisconsin;United States
13789,United States
26625,United States
30417,Wisconsin
23376,Ontario
23346,Ontario
1476,West Virginia;Wisconsin;New Brunswick + Nova Scotia
5348,West Virginia;Wisconsin
12740,West Virginia
13654,Wisconsin;Mexico;West Virginia;Oriental;United States
13549,West Virginia;Wisconsin;Utah;Mexico
16172,Thailand;West Virginia
16552,West Virginia
17270,West Virginia;Wisconsin
10415,West Virginia;Wisconsin;United States
13714,West Virginia;Wisconsin
20319,West Virginia;Wisconsin;United States;Mexico
20321,Wisconsin;Mexico;West Virginia;South America;United States
23350,Yugoslavia;West Virginia;Wisconsin;United States
20317,West Virginia;Wisconsin;United States;Mexico
20318,Wisconsin;Mexico;West Virginia;South America;United States
19527,West Virginia;Wisconsin;United States
23401,West Virginia;Wisconsin;United States
23402,Taiwan;Wisconsin;West Virginia;Pakistan;South Korea;United States;Far East
23415,West Virginia;Wisconsin;United States
23421,Wisconsin;Mexico;West Virginia;South America;United States
24574,West Virginia
26108,West Virginia;South Korea
26540,West Virginia
26692,West Virginia;Wisconsin
28172,West Virginia;Wisconsin
28174,West Virginia;Wisconsin;United States
28056,West Virginia;United States
28262,West Virginia;Wisconsin
23821,Wisconsin;West Virginia;Virginia;United States;Western Europe
26711,Wisconsin;West Virginia;Virginia;Oriental;United States
23397,West Virginia;Wisconsin
30437,West Virginia;Wisconsin;United States
30438,West Virginia;United States
30451,West Virginia;United States
7580,Wisconsin
7584,Wisconsin
7585,Wisconsin
13748,Wisconsin
17120,Wisconsin
23683,Wisconsin
23704,South America;Wisconsin;Mexico
20320,South America;Wisconsin;United States;Mexico
28053,Wisconsin;United States
28057,Wisconsin;United States
28063,Wisconsin
28159,Wisconsin
28165,Wisconsin
26910,Oriental;Wisconsin;United States
28171,Wisconsin
28173,Wisconsin
28175,Wisconsin
21292,United States
23365,United States
26619,United States
26623,United States
28256,United States
23359,Wisconsin
23379,Wisconsin
30405,Wisconsin
6780,United States
7695,United States
3408,Wisconsin;United States
5305,Pacific Ocean;Wisconsin
9128,Southern S. America;Wisconsin
6175,Wisconsin;Sudan
17099,Wisconsin;United States;Mexico;Puerto Rico
21542,Wisconsin;Mexico;Pacific Ocean;United States;Puerto Rico
27193,Wisconsin
23338,United States
23340,Ontario;Mexico;United States
1506,United States
5368,Ontario;United States
28202,United States
23345,Ontario
23426,Lake Huron;United States
26622,Wisconsin
28177,Wisconsin
5284,Saskatchewan;West Virginia;Canada;Wyoming;United States
9683,Saskatchewan;Canada;United States
13613,Saskatchewan;Canada;Lake Baikal
13644,Saskatchewan;Virginia;Canada;Wyoming;United States
13831,Saskatchewan;United States;Wyoming
13843,"Saskatchewan;Wisconsin;Mexico;Washington;Ukraine, incl. Moldavia;Western Europe"
1503,Ontario
5357,Ontario
23413,Quebec
5334,Ontario;Lake Huron;United States
23444,United States
23441,United States
13638,Washington
13841,Washington
23479,Washington
2917,Kirgizia;United States;Wyoming
2831,Canada;Lake Baikal;United States;Wyoming
5289,Wyoming
5327,Canada;Wyoming
5330,Canada;Wyoming
13795,West Virginia;Wisconsin;Wyoming
25208,Wisconsin;United States;Wyoming
26688,West Virginia;Wisconsin;United States;Wyoming
23371,Wisconsin;United States
23375,Wisconsin;United States
23435,Wisconsin;United States
23452,Wisconsin
5482,Yugoslavia;Transvaal;Zambia
13975,Zaire;Sudan
22544,Nigeria;Zaire;Venezuela;Ghana;Sudan
9083,Yugoslavia;Zaire;Transvaal
15062,Zaire
23561,Zaire
25793,Zaire
25803,Zaire
25821,Zaire
25851,Zaire
3116,Yugoslavia;South America;Venezuela;Puerto Rico
1528,Central Africa
1530,Italy
7699,Italy
8514,Italy
16719,Italy
1532,Zaire;Uganda + Burundi + Rwanda;Egypt
14105,Zaire;Uganda + Burundi + Rwanda
14115,Zaire;Sudan
1819,Zimbabwe;Egypt;Uganda + Burundi + Rwanda;Sudan
5484,Nigeria;Zimbabwe;Uganda + Burundi + Rwanda;Gabon + Congo + Equatorial Guinea
14973,Zaire;Uganda + Burundi + Rwanda
14974,Uganda + Burundi + Rwanda
14975,Zaire;Uganda + Burundi + Rwanda
12186,Zimbabwe;Uganda + Burundi + Rwanda;Egypt;Nigeria;Zaire;Ghana;Sudan
15014,Zimbabwe;Sudan;Uganda + Burundi + Rwanda;Egypt
15019,Uganda + Burundi + Rwanda
14989,Uganda + Burundi + Rwanda;Egypt
22538,Uganda + Burundi + Rwanda
22573,Uganda + Burundi + Rwanda;Sudan
25802,Uganda + Burundi + Rwanda
25815,Zimbabwe;Uganda + Burundi + Rwanda
23585,Uganda + Burundi + Rwanda
22577,Uganda + Burundi + Rwanda
1550,Sudan;Chad;Egypt
15001,Egypt
25791,Egypt
17128,Venezuela;Mexico;Sudan;United States
1542,Costa Rica
14225,Panama;Costa Rica
14240,Panama;Costa Rica
1545,Mexico;Nicaragua
14228,Mexico;Nicaragua;Central America
2405,Mexico;Nicaragua
10861,Oceanic Islands;Mexico;Nicaragua;Atlantic Ocean
14233,Mexico;Nicaragua;South America;Venezuela;Panama;United States
22696,Yugoslavia;Southern S. America;Mexico;Nicaragua
23676,Southern S. America;Mexico;Nicaragua;United States
23697,Mexico;Nicaragua
20842,Mexico;Nicaragua;Panama;United States;Puerto Rico
28104,Mexico;Nicaragua
19732,Cuba;Mexico;Nicaragua
1553,Zaire;Chad;Sudan
25773,Sudan
14976,Egypt;Sudan
22540,Sudan
5520,Sudan
5521,Sudan
9252,Sudan
22580,Uganda + Burundi + Rwanda;Egypt;Nigeria;Ghana;Sudan
5525,Nigeria;Chad
1557,Egypt
1559,Ghana;Egypt
14979,Sudan;Egypt
25835,Egypt
25836,Egypt
5524,Ghana
17526,Ghana
22564,Ghana;Sudan
1561,Southern S. America
1572,Vietnam;South China Sea;Far East
1664,Pacific Ocean;Vietnam;Far East;South Korea
9824,Taiwan;Mexico;Oceanic Islands;South China Sea;South Korea;Vietnam;Japan;Puerto Rico;Northern Indian Ocean;Far East;Russia (Asian)
23859,Far East
23908,Far East
23919,Far East;South Korea
23920,Far East
23925,Far East
24572,Far East
24577,Far East
24623,Far East
24667,Far East
1577,Vietnam;Far East
14334,Vietnam
23824,Vietnam
23934,Yugoslavia;Vietnam;United States;Far East
24607,Vietnam;United States
25261,Vietnam
23852,Taiwan;South Korea
24334,Taiwan
24265,Taiwan;Southeast Asia;South Korea;Japan;Oriental;Far East
24661,Taiwan;South Korea;Sea of Japan;Japan;Far East
26315,Taiwan
1568,Pacific Ocean
1643,Pacific Ocean;Queensland
5590,Pacific Ocean
5594,Pacific Ocean
14327,Pacific Ocean
14348,Pacific Ocean
14352,Pacific Ocean
11321,Pacific Ocean;Western Australia;Pakistan;Queensland
14552,Pacific Ocean
23843,Pacific Ocean
23864,Pacific Ocean;Japan
23921,Pacific Ocean
24204,Pacific Ocean
24206,Pacific Ocean
24343,Pacific Ocean
24498,Pacific Ocean
24506,Pacific Ocean;Southeast Asia
24519,Pacific Ocean
24548,Pacific Ocean
19993,Pacific Ocean;South China Sea
24662,Pacific Ocean;Far East
25699,Pacific Ocean
26094,Pacific Ocean
1570,Far East
1673,Far East
1640,Vietnam;Far East;South Korea
24240,Far East
5673,Pacific Ocean;South China Sea;Far East
14531,South China Sea;Far East
25490,South China Sea
29842,South China Sea
2473,Pacific Ocean;Vietnam;Far East
14523,Mexico;South Korea;Vietnam;Japan;Far East
18046,Vietnam
23936,Vietnam;Far East
1576,South China Sea
29372,South China Sea
29688,South China Sea
29814,South China Sea
23938,Mexico;Yugoslavia;South Korea;Pacific Ocean;Vietnam;Far East
24375,Far East
1598,Far East;South Korea
14382,South China Sea;Far East;South Korea
1582,South Korea
1642,South Korea
1658,Vietnam;South Korea
14509,South Korea
12970,South America;South Korea
18071,Vietnam;South Korea
18072,South Korea
24060,South Korea
24061,South Korea
24063,Far East;South Korea
24202,South Korea
24205,Pacific Ocean;Far East;South Korea
22568,Zimbabwe;Ghana;South Korea
24508,Far East;South Korea
24556,Far East;South Korea
24597,Far East;South Korea
24600,South Korea
24624,Far East;South Korea
24668,Far East;South Korea
1584,Pacific Ocean;South China Sea
2571,Pacific Ocean
25616,Pacific Ocean
1586,Mongolia
1588,Far East
14503,Far East
14572,Yugoslavia
14573,Yugoslavia
15821,Yugoslavia
23822,Yugoslavia
23827,Taiwan;Yugoslavia;South Korea;Pacific Ocean;Far East
23839,Yugoslavia;Vietnam
23928,Yugoslavia;Far East
24337,Yugoslavia;Far East
24608,Yugoslavia
24634,Yugoslavia;Vietnam
9843,Mexico;Antilles;Puerto Rico
23913,Far East
14510,Pacific Ocean;United States;Far East
14580,Far East;South Korea
24339,Far East;South Korea
24501,Far East
24484,Far East
5671,Japan;Far East;South Korea
5675,Japan;South Korea
14342,Far East;South Korea
14524,Far East;South Korea
18544,South Korea
15301,Pacific Ocean;Japan;South Korea
18545,South Korea
23868,South Korea
23914,Pacific Ocean;Vietnam;South Korea
24107,Vietnam;Far East;South Korea
24188,South Korea
24189,Far East;South Korea
24350,Far East;South Korea
24377,Far East;South Korea
24509,Far East;South Korea
25936,Pacific Ocean;Japan;South Korea
26044,Russia (Asian);Vietnam;South Korea
26192,Middle East + Asia Minor;Japan;South Korea
1675,South Korea
24371,South Korea
24510,South Korea
24562,Far East;South Korea
1610,Far East
5681,Far East
8460,Vietnam;Far East
1612,South China Sea
14910,Pacific Ocean;South China Sea
25393,South China Sea
25548,South China Sea
25566,South China Sea
25591,South China Sea
29513,South China Sea
25750,Pacific Ocean;South China Sea
1614,Far East
14446,Far East
24619,Far East
24620,Far East
1616,Far East
1672,Far East
1674,Far East
3220,Caribbean Sea;Pakistan;South China Sea
3225,South China Sea
4598,South China Sea
7493,South China Sea
7260,Oriental;South China Sea
5776,Northern Indian Ocean;South China Sea
12070,South China Sea
12121,South China Sea
10021,Persian Gulf;Northern Indian Ocean;South China Sea
16592,South China Sea
12056,Pacific Ocean;South China Sea;Southwest Indian Ocean
22325,South China Sea
25430,South China Sea
27275,South China Sea
27408,South China Sea
19944,Persian Gulf;South China Sea
1619,South China Sea
12003,South China Sea
25435,South China Sea
25445,South China Sea
25535,South China Sea
25564,Pacific Ocean;South China Sea
29898,South China Sea
1621,South China Sea
1623,South China Sea
29597,South China Sea
29661,Pacific Ocean;South China Sea
1625,South China Sea
14908,South China Sea
25503,Southern Indian Ocean;Persian Gulf;South China Sea
29277,South China Sea
29704,South China Sea
14545,Georgia (USSR);Tadzhikistan;Far East
24505,Far East
24598,South China Sea
6442,Lake Baikal;South Korea
23866,Vietnam;Japan;South Korea
23869,Far East;South Korea
26096,South Korea
26149,Taiwan;South Korea
26179,Taiwan;Japan;South Korea
1669,Far East
1679,Far East
14341,Far East
23926,Far East
24011,Pacific Ocean;Japan;Far East;South Korea
24062,Far East
24115,Far East
24239,Far East
24363,Far East
24512,Far East
24518,Far East
24540,Far East
24625,Far East
24669,Far East
1691,Vietnam;Japan
2493,Vietnam
18044,Vietnam
18043,Pacific Ocean;Vietnam;Far East
1671,Pacific Ocean;Taiwan;Pakistan
1707,Taiwan;Far East
23831,Taiwan
24160,Taiwan;United States
24681,Pacific Ocean;Taiwan;Japan
25906,Taiwan;South Korea
26180,Taiwan;Sea of Japan
26294,Taiwan;South Korea
23907,Vietnam
23917,Vietnam
2166,Vietnam
1661,Pacific Ocean;South China Sea
2568,South China Sea
15211,Pacific Ocean;Taiwan;Japan;South Korea
